#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
1308,EXE,Expand Energy Corporation,25585123328,107.51,109.58,-2.07,-1.89,3389800,2942886,1.15,334799538,2.75,45.52,111.45,111.94,105.52,102.54,100.1,69.12,123.34,Energy,Oil & Gas E&P,NMS,1,0,0,1,0,0,15,24,69,87,83,47,9,42,64,81,12,126,146
1309,JRI,Nuveen Real Asset Income and Growth Fund,360803776,13.16,13.31,-0.15,-1.1,152900,122460,1.24,1593539,0.96,72.22,13.3,13.02,12.48,12.27,12.03,10.59,13.72,Financial Services,Asset Management,NYQ,1,0,1,0,0,0,14,5,67,79,61,74,50,54,78,72,7,79,82
1310,AIRO,"AIRO Group Holdings, Inc.",683844608,27.46,28.28,-0.82,-2.9,1613500,3140800,0.51,81992036,13.31,21.46,24.45,0.0,0.0,0.0,0.0,12.9,39.07,Industrials,Aerospace & Defense,NGM,0,0,0,1,0,0,14,76,67,68,47,38,88,59,76,66,4,7,59
1311,TVTX,"Travere Therapeutics, Inc.",1454622592,16.38,16.91,-0.53,-3.13,991900,1668818,0.59,27638225,3.99,79.17,15.63,16.11,16.78,16.43,16.69,7.93,25.29,Healthcare,Biotechnology,NGM,0,0,0,1,0,0,14,86,67,91,95,74,86,51,24,92,9,62,67
1312,AEG,Aegon Ltd.,10863859712,6.97,7.1,-0.13,-1.83,4130800,11210398,0.37,78194595,1.27,38.46,7.05,6.93,6.62,6.51,6.4,5.42,7.32,Financial Services,Insurance - Diversified,NYQ,0,0,0,1,0,0,14,10,67,63,47,78,46,59,77,64,7,72,134
1313,ENIC,Enel Chile S.A.,4807562240,3.34,3.38,-0.04,-1.18,1187200,1184108,0.91,4317993,2.5,68.75,3.53,3.54,3.35,3.27,3.2,2.51,4.05,Utilities,Utilities - Regulated Electric,NYQ,0,0,0,1,0,0,14,5,67,83,61,50,8,44,76,68,6,43,122
1314,CLM,"Cornerstone Strategic Investment Fund, Inc.",2068318720,8.05,8.15,-0.1,-1.2,2087300,1756494,1.18,13412698,1.0,41.18,8.04,7.76,7.47,7.37,7.22,6.16,9.3,Financial Services,Asset Management,ASE,1,0,0,0,1,0,14,5,67,58,84,62,57,60,55,74,7,79,82
1315,OFG,OFG Bancorp,1944288128,43.29,45.3,-2.01,-4.44,275200,240602,1.14,10146404,2.15,100.0,43.46,42.28,41.3,40.95,40.44,33.15,47.66,Financial Services,Banks - Regional,NYQ,0,0,0,0,1,0,14,33,67,41,62,79,68,71,64,64,7,52,61
1316,ZWS,Zurn Elkay Water Solutions Corporation,6137832960,36.48,37.33,-0.85,-2.28,857400,678148,0.97,24614198,1.84,61.67,36.9,36.14,35.36,35.04,34.66,27.74,41.15,Industrials,Pollution & Treatment Controls,NYQ,0,0,0,0,1,0,14,5,67,38,74,50,60,72,41,74,4,11,4
1317,ABT,Abbott Laboratories,228771577856,131.49,131.44,0.05,0.04,5084300,6013068,0.71,803320673,1.85,14.66,133.56,132.98,127.88,125.41,123.53,99.71,141.23,Healthcare,Medical Devices,NYQ,0,0,1,1,0,0,14,10,67,87,55,26,20,39,78,79,9,114,117
1318,HONE,"HarborOne Bancorp, Inc.",513026816,11.91,12.28,-0.37,-3.01,312400,350716,0.88,4016736,2.61,27.83,11.79,11.47,11.3,11.28,11.19,8.89,14.0,Financial Services,Banks - Regional,NMS,0,0,0,1,1,0,14,57,67,33,39,77,72,79,65,56,7,52,61
1319,PSX,Phillips 66,52261945344,128.27,129.01,-0.74,-0.57,1994500,3444290,0.41,411984924,2.37,0.0,125.33,120.71,119.36,120.12,118.96,91.01,150.12,Energy,Oil & Gas Refining & Marketing,NYQ,0,0,0,1,1,0,14,62,67,22,15,58,66,81,73,35,12,30,31
1320,HON,Honeywell International Inc.,151358373888,235.3,238.06,-2.76,-1.16,2354600,3379164,0.69,759404942,1.42,13.49,232.85,226.08,217.5,215.31,211.64,179.36,242.77,Industrials,Conglomerates,NMS,0,0,0,1,0,0,14,57,67,53,64,62,66,65,67,64,4,90,84
1321,BGC,"BGC Group, Inc.",4964719616,10.17,10.41,-0.24,-2.31,2880700,2940716,0.95,28751596,2.71,45.24,10.17,9.8,9.42,9.28,9.09,7.24,11.79,Financial Services,Capital Markets,NMS,0,0,0,1,0,0,14,48,67,49,76,93,75,66,67,65,7,10,13
1322,CYH,"Community Health Systems, Inc.",513519968,3.66,3.71,-0.05,-1.35,1662700,2685708,0.54,9660681,4.7,56.25,3.5,3.43,3.43,3.48,3.49,2.24,6.29,Healthcare,Medical Care Facilities,NYQ,0,0,0,1,0,0,14,95,67,19,8,66,88,86,82,36,9,115,128
1323,KODK,Eastman Kodak Company,533949888,6.61,7.46,-0.85,-11.39,3357200,1516398,2.21,9368851,4.65,100.0,6.25,6.15,6.16,6.07,6.06,4.26,8.24,Industrials,Specialty Business Services,NYQ,1,0,0,1,1,1,14,90,67,87,88,84,91,40,64,71,4,78,64
1324,MKSI,MKS Inc.,6970142720,103.92,104.68,-0.76,-0.73,970400,1017254,0.72,92079969,2.94,57.79,100.19,93.78,94.02,96.09,95.15,54.84,145.59,Technology,Scientific & Technical Instruments,NMS,0,0,0,1,1,0,14,67,67,7,31,88,90,90,33,15,1,24,28
1325,GAIN,Gladstone Investment Corporation,520588928,14.1,14.12,-0.02,-0.14,131400,156884,0.84,2204607,1.47,12.6,14.1,13.89,13.24,13.02,12.78,11.42,15.34,Financial Services,Asset Management,NMS,1,0,1,0,0,0,14,24,67,79,35,62,46,52,80,68,7,79,82
1326,ZYBT,Zhengye Biotechnology Holding Limited,263496176,5.56,5.87,-0.31,-5.28,51100,458256,0.11,3652668,17.66,17.21,6.52,7.04,0.0,0.0,0.0,3.5,14.3,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,0,0,1,0,0,0,14,10,67,36,31,38,4,48,84,66,9,54,95
1327,NBBK,"NB Bancorp, Inc.",762723520,18.8,19.26,-0.46,-2.39,305400,301174,0.99,5201550,2.5,48.63,18.13,17.64,17.7,17.62,17.55,15.09,21.05,Financial Services,Banks - Regional,NCM,1,0,0,0,1,0,14,76,67,68,66,75,90,64,71,69,7,52,61
1328,NWBI,"Northwest Bancshares, Inc.",1679938688,13.15,13.53,-0.38,-2.81,748600,641404,1.12,8084115,1.99,58.0,13.03,12.66,12.43,12.35,12.22,10.75,15.42,Financial Services,Banks - Regional,NMS,0,0,0,1,1,0,14,57,67,46,66,70,73,68,65,66,7,52,61
1329,GLO,Clough Global Opportunities Fund,232434288,5.44,5.43,0.01,0.18,200600,133170,1.5,695135,1.01,22.22,5.36,5.22,5.02,4.96,4.86,4.32,5.54,Financial Services,Asset Management,ASE,1,0,1,1,0,0,14,43,67,49,62,80,62,68,70,62,7,79,82
1330,MSGE,Madison Square Garden Entertainment Corp.,1879411968,39.6,40.48,-0.88,-2.17,237000,316426,0.53,12093650,2.69,20.83,39.0,37.71,36.44,36.38,35.75,28.29,44.14,Consumer Cyclical,Leisure,NYQ,1,0,0,1,0,0,14,48,67,30,25,53,78,77,74,58,8,73,43
1331,BUD,Anheuser-Busch InBev SA/NV,129201446912,66.95,67.8,-0.85,-1.25,1742800,2211342,0.79,152758123,1.01,38.38,68.65,68.04,63.8,62.79,61.41,45.94,72.13,Consumer Defensive,Beverages - Brewers,NYQ,0,0,0,1,0,0,14,5,67,87,8,53,12,43,91,60,11,129,145
1332,OUT,OUTFRONT Media Inc.,2952197632,17.67,18.0,-0.33,-1.83,1412700,1463730,0.71,23693011,2.54,40.38,16.85,16.37,16.36,16.31,16.24,12.95,19.98,Real Estate,REIT - Specialty,NYQ,0,0,0,1,1,0,14,95,67,38,66,75,87,71,62,69,13,84,85
1333,MPLX,MPLX LP,51764768768,50.71,50.95,-0.24,-0.47,1135400,1229232,0.89,62393142,1.52,58.33,51.01,50.94,49.35,48.18,47.53,39.95,54.87,Energy,Oil & Gas Midstream,NYQ,0,0,1,1,0,0,14,19,67,86,82,74,23,40,67,80,12,86,140
1334,VMI,"Valmont Industries, Inc.",6594929152,328.58,332.85,-4.27,-1.28,203300,164618,1.04,53445218,2.23,21.68,331.4,323.54,313.94,309.28,304.34,250.07,379.22,Industrials,Conglomerates,NYQ,0,0,0,1,0,0,14,5,67,77,78,71,55,61,66,72,4,90,84
1335,F,Ford Motor Company,46008680448,11.57,11.88,-0.31,-2.61,65075900,93956020,0.64,998919429,2.09,60.87,11.27,10.78,10.28,10.27,10.06,8.44,14.85,Consumer Cyclical,Auto Manufacturers,NYQ,0,0,0,0,1,0,14,62,67,40,16,60,83,68,84,27,8,64,72
1336,CARR,Carrier Global Corporation,64302301184,75.38,76.61,-1.23,-1.61,3194900,4692844,0.68,340714869,1.6,36.27,74.2,71.93,69.34,68.68,67.55,54.22,83.32,Industrials,Building Products & Equipment,NYQ,0,0,0,1,1,0,14,76,67,41,55,78,69,73,73,67,4,92,23
1337,UTF,"Cohen & Steers Infrastructure Fund, Inc",2552526080,26.42,26.66,-0.23,-0.88,168300,183772,0.91,4790187,0.97,91.67,26.55,26.04,24.89,24.48,24.01,22.05,27.17,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,14,5,67,79,62,66,48,51,78,72,7,79,82
1338,EMD,Western Asset Emerging Markets Debt Fund Inc.,588279616,10.12,10.14,-0.02,-0.2,99600,166662,0.59,1618965,0.91,25.24,10.0,9.77,9.44,9.32,9.17,8.56,10.33,Financial Services,Asset Management,NYQ,1,0,0,1,0,0,14,33,67,58,66,73,65,63,71,69,7,79,82
1339,BXSL,Blackstone Secured Lending Fund,7329120256,31.91,31.89,0.02,0.06,1045700,864102,1.03,26419405,1.39,9.01,31.11,30.72,30.17,29.83,29.58,25.89,34.64,Financial Services,Asset Management,NYQ,1,0,0,0,1,0,14,86,67,53,73,68,60,62,61,68,7,79,82
1340,FULT,Fulton Financial Corporation,3457741056,19.02,19.57,-0.55,-2.81,4867100,1212776,3.92,21705335,2.42,76.84,18.49,17.93,17.86,17.76,17.63,14.33,22.49,Financial Services,Banks - Regional,NMS,1,0,0,0,1,0,14,76,67,40,78,85,85,70,41,66,7,52,61
1341,SST,"System1, Inc.",159759296,5.98,6.33,-0.35,-5.53,61400,158562,0.39,1212799,29.96,1.99,6.05,5.49,6.34,7.3,7.45,2.9,15.5,Industrials,Specialty Business Services,NYQ,0,0,0,1,0,1,14,38,67,1,1,7,99,96,30,2,4,78,64
1342,CTRE,"CareTrust REIT, Inc.",5886768640,30.71,31.27,-0.56,-1.79,1578600,1755742,0.45,51797639,1.98,36.91,30.31,29.47,28.21,27.77,27.19,24.79,33.15,Real Estate,REIT - Healthcare Facilities,NYQ,0,0,0,0,1,0,14,38,67,83,59,79,75,50,80,75,13,76,62
1343,CPF,Central Pacific Financial Corp.,757483264,28.08,29.39,-1.31,-4.46,182400,165342,0.62,4487925,2.26,100.0,28.26,27.5,26.96,26.55,26.22,23.16,33.25,Financial Services,Banks - Regional,NYQ,0,0,0,1,0,0,14,43,67,74,80,86,70,62,65,79,7,52,61
1344,MAR,"Marriott International, Inc.",75294007296,274.9,282.87,-7.97,-2.82,1772000,1467192,1.2,390329679,1.75,79.13,273.75,266.24,260.47,258.26,255.09,204.55,307.52,Consumer Cyclical,Lodging,NMS,0,0,0,1,1,0,14,43,67,38,69,58,75,71,54,66,8,39,29
1345,MCFT,"MasterCraft Boat Holdings, Inc.",316659264,19.07,19.55,-0.48,-2.46,129300,101406,1.26,1837412,3.61,30.79,19.21,18.42,18.18,18.4,18.23,14.38,23.0,Consumer Cyclical,Recreational Vehicles,NGM,0,0,0,1,1,0,14,52,67,34,28,11,70,74,64,50,8,106,57
1346,AMAL,Amalgamated Financial Corp.,992329856,32.44,33.58,-1.14,-3.39,167800,174424,0.94,5395002,2.24,85.87,32.06,31.11,30.8,30.52,30.22,25.03,38.19,Financial Services,Banks - Regional,NGM,0,0,0,0,1,0,14,62,67,45,81,91,73,74,40,68,7,52,61
1347,PFS,"Provident Financial Services, Inc.",2376705536,18.19,18.78,-0.59,-3.14,638200,603388,0.63,10399320,2.49,45.59,17.94,17.4,17.28,17.21,17.09,14.34,22.24,Financial Services,Banks - Regional,NYQ,0,0,0,0,0,0,14,52,67,45,74,58,83,71,55,71,7,52,61
1348,MSM,"MSC Industrial Direct Co., Inc.",4926195200,88.48,90.18,-1.7,-1.89,641900,578712,0.79,48571686,2.37,19.99,86.58,83.11,80.31,80.35,79.08,68.1,92.68,Industrials,Industrial Distribution,NYQ,0,0,0,1,1,0,14,57,67,56,31,12,81,59,71,69,4,49,34
1349,HII,"Huntington Ingalls Industries, Inc.",9954174976,253.68,258.5,-4.82,-1.86,340600,486488,0.7,113405449,2.3,62.1,245.35,234.39,220.98,220.92,215.66,158.88,285.81,Industrials,Aerospace & Defense,NYQ,1,0,0,1,1,0,14,81,67,53,8,48,78,61,88,55,4,7,59
1350,ESAB,ESAB Corporation,7509358592,123.87,126.68,-2.81,-2.22,243100,273236,0.72,33758525,2.39,59.39,124.23,123.23,120.29,118.17,117.15,88.54,135.97,Industrials,Metal Fabrication,NYQ,0,0,0,0,0,0,14,43,67,81,78,68,32,46,64,79,4,6,20
1351,HBNC,"Horizon Bancorp, Inc.",679980352,15.42,15.84,-0.42,-2.65,197300,153634,1.24,2325193,2.59,64.65,15.5,15.2,15.11,14.96,14.86,12.7,19.18,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,14,38,67,56,75,78,71,66,61,71,7,52,61
1352,ARCC,Ares Capital Corporation,15792641024,22.75,22.86,-0.11,-0.48,3435300,3875448,0.88,83456624,1.15,40.54,22.19,21.72,21.14,20.87,20.61,18.26,23.84,Financial Services,Asset Management,NMS,0,0,0,1,1,0,14,90,67,60,71,66,68,61,66,70,7,79,82
1353,BSAC,Banco Santander-Chile,11304870912,23.55,23.73,-0.18,-0.76,304400,419244,0.46,10297843,1.89,30.77,24.43,24.31,22.92,22.38,21.93,18.19,25.53,Financial Services,Banks - Regional,NYQ,0,0,0,0,0,0,13,5,66,88,30,64,14,38,86,65,7,52,61
1354,EVRG,"Evergy, Inc.",15584064512,67.73,68.5,-0.77,-1.12,2492200,2491810,0.98,167206297,1.59,64.42,68.36,67.58,65.11,63.83,62.8,54.23,70.36,Utilities,Utilities - Regulated Electric,NMS,0,0,0,1,0,0,13,5,66,90,70,55,30,35,75,79,6,43,122
1355,EHC,Encompass Health Corporation,10813502464,107.28,119.67,-12.39,-10.35,3838100,768896,4.61,90827253,2.42,100.0,118.24,116.78,108.1,104.8,101.65,82.74,123.13,Healthcare,Medical Care Facilities,NYQ,0,0,0,0,0,0,13,5,66,87,69,77,5,40,78,76,9,115,128
1356,SR,Spire Inc.,4471120384,75.76,75.59,0.17,0.22,676000,439948,1.22,32378281,1.56,57.69,74.04,73.85,71.89,70.57,69.86,61.56,79.81,Utilities,Utilities - Regulated Gas,NYQ,1,0,0,1,1,0,13,86,66,91,69,53,66,32,78,78,6,40,89
1357,LKFN,Lakeland Financial Corporation,1654809216,64.75,66.47,-1.72,-2.59,238600,145792,1.64,8920516,2.96,19.44,63.14,61.42,61.72,61.87,61.72,50.0,78.61,Financial Services,Banks - Regional,NMS,0,0,0,1,1,0,13,76,66,33,69,68,81,76,39,57,7,52,61
1358,TSEM,Tower Semiconductor Ltd.,5223905792,45.4,44.7,0.7,1.57,819500,614722,1.31,25629770,3.41,35.59,43.46,41.77,41.55,41.43,41.04,28.64,55.31,Technology,Semiconductors,NMS,0,0,0,0,0,0,13,95,66,26,88,88,93,80,26,60,1,18,19
1359,TS,Tenaris S.A.,19903346688,37.25,38.2,-0.95,-2.49,778200,1517524,0.51,53596343,1.67,55.91,37.24,36.23,35.65,35.36,34.93,27.24,40.87,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,0,0,0,13,29,66,46,79,20,60,62,34,73,12,102,138
1360,BIPC,Brookfield Infrastructure Corporation,4888110592,41.04,40.86,0.18,0.44,453000,674196,0.57,26979414,1.92,11.55,41.25,40.26,39.01,38.7,38.08,32.08,45.29,Utilities,Utilities - Regulated Gas,NYQ,0,0,0,1,0,0,13,14,66,58,64,53,38,63,68,71,6,40,89
1361,CTRI,"Centuri Holdings, Inc.",1819081600,20.52,20.84,-0.32,-1.54,354800,851730,0.36,17645009,3.72,14.44,21.44,20.84,19.92,19.96,19.6,14.46,24.6,Utilities,Utilities - Regulated Gas,NYQ,0,0,0,1,0,0,13,5,66,40,39,9,11,66,56,58,6,40,89
1362,YUMC,"Yum China Holdings, Inc.",17385793536,46.98,47.46,-0.48,-1.01,1552100,2226410,0.57,99221498,1.83,47.46,45.93,45.41,45.29,44.93,44.8,28.5,53.99,Consumer Cyclical,Restaurants,NYQ,0,0,0,1,1,0,13,71,66,85,66,6,75,40,69,87,8,85,105
1363,WRB,W. R. Berkley Corporation,25712748544,67.78,69.45,-1.67,-2.4,1985400,1670464,1.19,120283224,1.84,43.64,70.9,70.91,66.64,64.76,63.3,51.41,76.38,Financial Services,Insurance - Property & Casualty,NYQ,0,0,0,1,0,0,13,5,66,92,64,66,11,18,80,80,7,59,143
1364,ARM,Arm Holdings plc,155827748864,147.11,144.54,2.57,1.78,4176200,5068946,0.8,696250551,3.74,14.66,147.52,139.91,133.7,132.29,128.14,80.0,182.88,Technology,Semiconductors,NMS,0,0,0,0,0,0,13,24,66,19,75,99,77,85,65,21,1,18,19
1365,NAMS,NewAmsterdam Pharma Company N.V.,2359936512,21.02,22.17,-1.15,-5.19,445100,872434,0.5,16918584,5.2,81.64,20.02,19.52,19.74,19.67,19.7,14.06,27.29,Healthcare,Biotechnology,NGM,1,0,0,0,1,0,13,76,66,19,89,95,62,77,21,57,9,62,67
1366,AMX,"América Móvil, S.A.B. de C.V.",52849160192,17.31,17.37,-0.06,-0.35,1016900,2481368,0.34,42911101,1.85,0.0,17.52,17.14,16.27,16.21,15.91,13.1,18.43,Communication Services,Telecom Services,NYQ,0,0,0,1,0,0,13,10,66,43,13,38,30,62,84,35,2,37,69
1367,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",483379968,11.34,11.77,-0.43,-3.65,177800,182690,0.93,2139436,3.02,46.03,11.78,11.6,11.35,11.25,11.14,9.4,14.39,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,13,5,66,53,64,60,17,67,60,65,7,52,61
1368,YOU,"Clear Secure, Inc.",3854081792,28.97,28.76,0.21,0.73,1257100,1728528,0.73,44618607,2.82,4.19,27.65,26.57,25.79,25.5,25.06,18.23,38.88,Technology,Software - Application,NYQ,1,0,0,1,1,0,13,100,66,87,73,26,92,44,72,89,1,69,75
1369,AVK,Advent Convertible and Income Fund,535523744,12.13,12.19,-0.06,-0.52,127100,137464,0.92,1613608,1.04,93.75,12.06,11.76,11.39,11.28,11.11,9.75,12.97,Financial Services,Asset Management,NYQ,0,0,0,0,1,0,13,14,66,58,64,64,55,58,68,64,7,79,82
1370,H,Hyatt Hotels Corporation,14159987712,148.34,150.41,-2.07,-1.38,919900,1055950,0.86,142464139,2.33,36.74,142.87,136.58,136.51,137.56,136.55,102.43,168.2,Consumer Cyclical,Lodging,NYQ,1,0,0,1,1,0,13,86,66,20,57,73,87,83,37,36,8,39,29
1371,MWA,"Mueller Water Products, Inc.",3948285696,25.2,25.08,0.12,0.48,1223200,1432674,0.57,35149974,1.93,6.58,24.6,24.63,24.22,23.67,23.52,18.55,28.58,Industrials,Specialty Industrial Machinery,NYQ,0,0,0,1,0,0,13,100,66,92,82,88,78,36,75,81,4,34,27
1372,MD,"Pediatrix Medical Group, Inc.",1100451968,12.81,13.16,-0.35,-2.66,581000,912628,0.64,12811163,3.26,58.14,13.57,13.73,13.54,13.27,13.21,7.07,17.67,Healthcare,Medical Care Facilities,NYQ,0,0,0,1,0,0,13,5,66,93,85,4,7,13,35,92,9,115,128
1373,DX,"Dynex Capital, Inc.",1336335104,12.47,12.59,-0.12,-0.95,3373500,3574216,0.84,43362065,1.62,65.38,12.43,12.24,12.01,11.86,11.74,10.79,14.52,Real Estate,REIT - Mortgage,NYQ,0,0,0,0,1,0,13,43,66,74,66,60,57,53,71,69,13,70,78
1374,BKU,"BankUnited, Inc.",2733200640,36.34,37.71,-1.37,-3.63,933900,774300,1.21,27004127,2.24,58.47,36.08,35.13,34.86,34.56,34.28,28.21,44.45,Financial Services,Banks - Regional,NYQ,1,0,0,0,0,0,13,57,66,46,81,86,77,69,40,71,7,52,61
1375,TTI,"TETRA Technologies, Inc.",441802336,3.32,3.47,-0.15,-4.32,956100,1627752,0.59,5337177,6.05,50.0,3.41,3.27,3.34,3.41,3.39,2.03,5.12,Industrials,Conglomerates,NYQ,0,0,0,1,0,1,13,10,66,9,57,7,15,87,16,35,4,90,84
1376,CIM,Chimera Investment Corporation,1118205440,13.81,14.0,-0.19,-1.36,393200,532452,0.74,7081934,1.79,48.0,13.82,13.38,13.07,13.05,12.88,9.85,16.89,Real Estate,REIT - Mortgage,NYQ,0,0,0,1,0,0,13,5,66,31,47,56,50,77,65,55,13,70,78
1377,BVN,Compañía de Minas Buenaventura S.A.A.,4160925952,16.4,16.7,-0.3,-1.8,1418400,951570,1.01,15107409,2.58,30.43,16.4,15.9,14.83,14.59,14.17,11.5,17.59,Basic Materials,Other Precious Metals & Mining,NYQ,0,0,0,1,0,0,13,19,66,78,16,94,21,51,88,34,5,3,36
1378,CHW,Calamos Global Dynamic Income Fund,452798592,7.09,7.06,0.03,0.42,159700,139606,1.14,950409,1.08,27.66,6.99,6.8,6.58,6.5,6.4,5.35,7.35,Financial Services,Asset Management,NGM,0,0,0,0,0,0,13,57,66,45,64,81,65,67,71,61,7,79,82
1379,WS,"Worthington Steel, Inc.",1566736256,31.62,32.31,-0.69,-2.14,234500,270916,0.65,7593634,3.81,18.1,30.04,28.22,28.67,29.15,29.03,21.3,47.19,Basic Materials,Steel,NYQ,0,0,0,0,1,1,13,57,66,22,25,79,96,81,69,31,5,67,41
1380,FNV,Franco-Nevada Corporation,30280341504,157.05,158.5,-1.45,-0.91,637400,808810,0.79,133864823,2.15,41.37,162.65,163.37,152.71,148.32,145.01,112.7,179.99,Basic Materials,Gold,NYQ,0,0,0,1,0,0,13,5,66,95,66,50,7,10,85,75,5,8,125
1381,BNTC,Benitec Biopharma Inc.,326556224,12.44,13.25,-0.81,-6.11,67900,122318,0.54,1614039,9.9,0.0,13.48,13.81,12.84,12.22,11.95,7.05,17.15,Healthcare,Biotechnology,NCM,0,0,0,0,0,0,13,19,66,96,96,99,1,11,81,80,9,62,67
1382,IPAR,"Interparfums, Inc.",4217238784,131.28,133.67,-2.39,-1.79,135100,218722,0.62,28379640,2.6,19.78,134.29,131.01,127.2,126.77,125.07,97.65,148.15,Consumer Defensive,Household & Personal Products,NMS,0,0,0,0,0,0,13,5,66,34,57,21,18,73,58,55,11,95,113
1383,BRKL,"Brookline Bancorp, Inc.",969458048,10.88,11.2,-0.32,-2.86,666100,537242,1.24,5709631,2.29,94.74,10.84,10.68,10.69,10.6,10.57,9.24,13.15,Financial Services,Banks - Regional,NMS,0,0,0,1,0,0,13,57,66,58,81,48,71,58,37,75,7,52,61
1384,CMA,Comerica Incorporated,8046417920,61.23,63.83,-2.6,-4.07,2702600,1452104,1.86,84618467,2.03,100.0,60.75,58.79,58.08,57.6,57.01,48.12,73.45,Financial Services,Banks - Regional,NYQ,1,0,0,1,1,0,13,57,66,45,70,74,84,65,57,68,7,52,61
1385,ETSY,"Etsy, Inc.",5807464448,55.69,57.71,-2.02,-3.5,4685400,5661474,0.75,304363777,3.81,62.5,54.84,53.24,52.33,53.24,53.05,40.05,66.81,Consumer Cyclical,Internet Retail,NMS,0,0,0,0,0,0,13,57,66,25,22,10,30,77,60,31,8,21,50
1386,ALLE,Allegion plc,12524475392,145.55,148.31,-2.76,-1.86,950400,864102,0.8,122946923,1.7,74.53,145.44,141.83,136.63,135.25,133.13,116.57,156.1,Industrials,Security & Protection Services,NYQ,1,0,0,0,1,0,13,33,66,58,33,29,75,60,75,72,4,74,46
1387,OCFC,OceanFirst Financial Corp.,1061995904,18.19,18.79,-0.6,-3.19,232200,292616,0.77,5094094,2.33,65.85,18.07,17.54,17.24,17.14,16.96,14.29,21.87,Financial Services,Banks - Regional,NMS,1,0,0,0,1,0,13,57,66,41,68,68,75,67,58,65,7,52,61
1388,AVIR,"Atea Pharmaceuticals, Inc.",305518816,3.57,3.76,-0.19,-5.05,335800,418010,0.8,1320045,3.9,67.5,3.52,3.3,3.2,3.22,3.16,2.46,4.14,Healthcare,Biotechnology,NMS,0,0,0,0,1,0,13,48,66,28,31,22,86,69,72,55,9,62,67
1389,DNN,Denison Mines Corp.,1676165248,1.87,1.86,0.01,0.54,60130400,121887886,0.49,205914960,5.32,25.0,1.76,1.68,1.67,1.7,1.67,1.08,2.47,Energy,Uranium,ASE,0,0,0,0,1,1,13,81,66,13,39,88,87,86,37,23,12,5,6
1390,HSHP,Himalaya Shipping Ltd.,303040512,6.51,6.73,-0.22,-3.27,71700,134654,0.43,822845,2.69,38.1,6.31,6.05,5.89,5.97,5.9,4.29,8.74,Industrials,Marine Shipping,NYQ,0,0,0,0,1,1,13,62,66,20,5,89,25,83,87,21,4,122,116
1391,ALLY,Ally Financial Inc.,11992112128,39.04,40.65,-1.61,-3.96,2981900,3644112,0.65,132900092,2.09,100.0,39.05,37.35,36.17,36.0,35.32,29.52,45.46,Financial Services,Credit Services,NYQ,1,0,0,1,0,0,13,38,66,40,31,90,77,70,74,34,7,23,76
1392,RELX,RELX PLC,97765580800,53.18,53.87,-0.69,-1.28,872800,874930,1.0,47017519,1.0,45.76,53.49,53.1,50.76,49.73,48.93,43.45,56.33,Industrials,Specialty Business Services,NYQ,0,0,1,1,0,0,13,14,66,83,64,79,48,45,78,69,4,78,64
1393,BFST,"Business First Bancshares, Inc.",758009280,25.51,26.38,-0.87,-3.3,87900,101544,0.83,2478226,2.69,78.38,25.19,24.57,24.48,24.33,24.19,20.07,30.3,Financial Services,Banks - Regional,NMS,1,0,0,1,1,0,13,57,66,56,59,79,79,62,69,67,7,52,61
1394,CDNS,"Cadence Design Systems, Inc.",86838272000,318.04,317.49,0.55,0.17,1447200,1876760,0.77,572480711,2.01,40.72,312.39,303.79,291.93,289.74,285.24,221.56,330.09,Technology,Software - Application,NMS,0,0,0,0,0,0,13,71,66,38,61,71,70,69,68,50,1,69,75
1395,LFUS,"Littelfuse, Inc.",5640727040,228.23,231.77,-3.54,-1.53,137900,177786,0.64,38404836,2.52,35.62,228.31,219.07,218.95,222.41,221.0,142.1,275.58,Technology,Electronic Components,NMS,0,0,0,0,1,0,13,14,66,12,30,53,68,87,39,24,1,15,24
1396,FHB,"First Hawaiian, Inc.",3149260800,25.05,26.04,-0.99,-3.8,1263500,871474,1.45,21418481,2.26,59.59,25.23,24.58,24.26,24.04,23.81,20.32,28.8,Financial Services,Banks - Regional,NMS,0,0,0,1,0,0,13,38,66,53,75,66,73,62,56,69,7,52,61
1397,COMP,"Compass, Inc.",3377674240,6.48,6.67,-0.19,-2.85,4775300,7836430,0.54,50190602,3.81,42.95,6.41,6.57,6.78,6.61,6.67,3.84,10.25,Real Estate,Real Estate Services,NYQ,1,0,0,1,1,0,13,62,66,97,82,74,62,5,81,89,13,99,66
