#,Ticker,Company Name,Market Cap,Close,Previous Close,Change,% Change,Volume,Avg Volume,Relative Volume,Avg Dollar Volume,ADR %,Relative Measured Volatility,21 EMA,50 EMA,150 EMA,200 EMA,200 EMA 1M,52 Week Low,52 Week High,Sector,Industry,Exchange,Pocket Pivot,RS New High,Tight Range,Inside Day,Think 40,Episodic Pivot,RS Score,RS STS %,RS Rating,RS Rating 3M,RS Rating 6M,RS Rating 1Y,AS Rating 1M,AS Rating 3M,AS Rating 6M,AS Rating 1Y,Sector Rank,Industry Rank,Industry Rank By AS
1274,CNX,CNX Resources Corporation,4890190336,33.79,33.56,0.23,0.69,1783200,2194070,0.81,69276882,2.96,5.74,33.02,32.17,31.44,30.96,30.53,23.85,41.93,Energy,Oil & Gas E&P,NYQ,0,0,0,0,1,1,11,71,68,72,91,78,77,62,33,82,12,122,27
1275,ENPH,"Enphase Energy, Inc.",5641890304,40.88,43.0,-2.12,-4.93,12189100,8535522,1.41,364312286,5.91,78.22,41.1,44.96,59.01,65.44,70.83,33.01,130.08,Technology,Solar,NGM,0,0,0,0,0,0,-47,33,1,7,3,14,64,2,4,2,1,70,34
1276,IBP,"Installed Building Products, Inc.",4931005952,178.56,176.8,1.76,1.0,302600,406906,0.74,67294564,3.37,24.77,170.42,168.31,177.83,181.59,184.24,150.83,281.04,Consumer Cyclical,Residential Construction,NYQ,1,0,0,0,1,0,-4,86,29,22,13,75,86,58,61,27,10,141,12
1277,ESGR,Enstar Group Limited,5010241024,336.03,336.39,-0.36,-0.11,298800,101804,2.36,34112569,0.3,48.87,335.78,334.81,330.22,327.04,325.1,305.81,348.48,Financial Services,Insurance - Diversified,NMS,0,0,1,1,0,0,4,5,55,67,58,71,44,49,65,58,7,42,125
1278,SANM,Sanmina Corporation,5243194880,98.07,97.01,1.06,1.09,1305800,447394,1.9,38011068,1.9,42.57,90.01,85.86,80.6,78.69,76.25,61.52,98.46,Technology,Electronic Components,NMS,1,1,0,0,1,0,35,100,88,77,81,79,91,87,87,85,1,15,7
1279,BOX,"Box, Inc.",4943872000,34.0,34.14,-0.14,-0.41,2456500,2330802,1.05,81005967,2.16,5.39,34.88,33.95,32.58,32.12,31.26,24.63,38.8,Technology,Software - Infrastructure,NYQ,0,0,0,0,0,0,12,5,70,67,69,28,8,67,69,78,1,30,56
1280,VLY,Valley National Bancorp,5020655104,8.96,8.97,-0.01,-0.11,13883800,9059564,1.21,78736869,2.25,18.18,8.76,8.73,8.78,8.72,8.72,6.56,11.1,Financial Services,Banks - Regional,NMS,1,0,0,0,0,0,11,48,68,79,70,14,57,54,48,83,7,55,76
1281,GBCI,"Glacier Bancorp, Inc.",5172270592,42.82,43.63,-0.81,-1.86,1896100,683574,2.77,28593487,2.1,84.09,41.98,42.2,43.99,43.95,44.41,35.57,60.67,Financial Services,Banks - Regional,NYQ,0,0,0,0,0,0,1,48,49,65,83,58,56,32,23,70,7,55,76
1282,SGHC,Super Group (SGHC) Limited,5612582400,11.1,10.72,0.38,3.54,4407300,1152160,3.81,10469400,2.74,100.0,9.63,8.9,7.47,6.95,6.37,2.94,11.11,Consumer Cyclical,Gambling,NYQ,1,1,0,0,1,1,146,100,98,97,97,30,96,96,97,98,10,26,29
1283,AEIS,"Advanced Energy Industries, Inc.",4982185984,132.31,133.84,-1.53,-1.14,547300,332268,1.49,38186438,2.59,84.64,125.8,118.28,112.21,111.17,107.94,75.01,135.96,Industrials,Electrical Equipment & Parts,NMS,0,2,0,0,1,0,30,71,86,34,66,60,88,91,79,71,6,48,23
1284,MSGS,Madison Square Garden Sports Corp.,4964925440,208.57,206.72,1.85,0.89,426700,162472,2.63,31659039,1.78,17.07,197.5,195.23,199.52,200.16,201.25,173.26,237.99,Communication Services,Entertainment,NYQ,1,0,0,1,1,0,4,86,55,41,72,54,83,62,37,57,5,18,32
1285,COLD,"Americold Realty Trust, Inc.",4819101184,16.87,16.87,0.0,0.0,4965600,3148536,1.58,55531142,2.83,45.91,17.08,17.84,20.15,20.97,21.85,16.11,30.45,Real Estate,REIT - Industrial,NYQ,0,0,0,0,0,0,-27,10,6,32,10,26,46,4,18,12,13,132,127
1286,BIPC,Brookfield Infrastructure Corporation,5004143616,41.79,41.32,0.47,1.14,997100,672348,1.48,26145900,1.76,53.33,40.71,39.5,38.59,38.33,37.74,32.08,45.29,Utilities,Utilities - Regulated Gas,NYQ,1,0,0,0,0,0,15,29,74,57,58,27,77,77,75,76,3,49,124
1287,WEX,WEX Inc.,5029832192,146.88,149.39,-2.51,-1.68,1069700,548018,1.89,73616918,2.61,80.24,141.02,139.53,152.47,158.2,162.11,110.45,217.47,Technology,Software - Infrastructure,NYQ,0,0,0,0,1,0,-14,90,15,19,16,17,81,23,24,21,1,30,56
1288,LEA,Lear Corporation,5042677248,94.32,94.03,0.29,0.31,802800,658790,1.22,58613464,2.46,27.51,91.56,90.21,92.91,95.49,96.44,73.85,126.85,Consumer Cyclical,Auto Parts,NYQ,0,0,0,0,0,0,-1,71,35,21,11,15,65,64,58,22,10,43,74
1289,CALM,"Cal-Maine Foods, Inc.",4808675328,99.16,98.58,0.58,0.59,1849300,908418,1.14,85932199,2.82,35.49,98.33,96.02,91.2,88.16,85.92,61.19,116.41,Consumer Defensive,Farm Products,NMS,1,0,0,1,0,0,29,33,86,89,94,79,70,72,59,92,9,111,108
1290,FROG,JFrog Ltd.,5030239744,43.9,43.38,0.52,1.21,947100,1133518,0.83,45275452,3.42,12.23,42.14,40.1,36.45,35.66,34.15,22.91,45.1,Technology,Software - Application,NMS,0,0,0,0,0,0,39,62,90,41,21,56,55,91,93,70,1,59,94
1291,PECO,"Phillips Edison & Company, Inc.",4829950976,34.9,35.01,-0.11,-0.31,1234600,842842,1.05,29682195,1.74,29.45,35.28,35.31,35.47,35.37,35.36,31.98,40.12,Real Estate,REIT - Retail,NMS,1,0,1,1,0,0,-1,5,35,57,61,28,25,30,34,60,13,105,107
1292,SAIC,Science Applications International Corporation,5120384512,109.24,109.16,0.08,0.07,685500,599280,0.95,66989240,2.82,2.04,107.77,110.61,114.3,115.67,117.97,94.68,156.34,Technology,Information Technology Services,NMS,0,0,0,1,0,0,-6,86,25,32,19,44,12,29,46,29,1,65,78
1293,NOV,NOV Inc.,4783144448,12.73,13.0,-0.27,-2.08,8729900,4018406,2.17,49939948,2.95,36.98,12.94,12.82,13.68,14.11,14.36,10.84,21.2,Energy,Oil & Gas Equipment & Services,NYQ,0,0,0,0,0,0,-17,29,13,34,12,52,72,11,30,13,12,115,36
1294,RDN,Radian Group Inc.,4829307392,35.95,35.88,0.07,0.2,2446000,1281230,1.76,43004042,1.86,0.0,34.72,33.85,32.97,32.67,32.26,29.32,37.86,Financial Services,Insurance - Specialty,NYQ,1,0,0,0,1,0,12,76,70,65,52,71,71,68,79,68,7,58,93
1295,IRTC,"iRhythm Technologies, Inc.",4939163136,154.71,152.69,2.02,1.32,548700,512644,0.78,69848152,2.39,32.45,146.62,136.62,116.59,111.8,103.98,55.92,154.93,Healthcare,Medical Devices,NMS,1,1,0,1,1,0,66,95,95,82,34,35,80,93,97,86,11,103,80
1296,GNTX,Gentex Corporation,4943417856,21.99,21.86,0.13,0.59,2899600,2200382,1.07,48160795,1.89,34.78,21.77,22.1,24.35,25.3,26.1,20.28,35.32,Consumer Cyclical,Auto Parts,NMS,0,0,1,1,0,0,-19,19,11,14,22,58,47,22,14,11,10,43,74
1297,SBSW,Sibanye Stillwater Limited,4960570368,7.01,7.55,-0.54,-7.15,14188500,11685528,1.21,68681646,3.03,37.5,6.7,5.95,4.96,4.82,4.39,3.05,7.56,Basic Materials,Other Precious Metals & Mining,NYQ,0,1,0,1,1,0,68,48,95,72,9,15,87,95,98,88,8,7,57
1298,OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",4930695168,104.49,101.99,2.5,2.45,90600,71496,1.27,6852368,2.4,91.92,101.53,96.12,84.35,81.44,76.73,59.08,108.23,Industrials,Airports & Air Services,NMS,1,0,0,0,0,0,0,48,42,50,44,18,37,41,52,47,6,60,82
1299,TFPM,Triple Flag Precious Metals Corp.,4635064320,23.08,23.83,-0.75,-3.15,592400,547844,1.06,12075902,2.75,48.94,23.68,22.43,19.78,19.02,17.89,13.94,25.45,Basic Materials,Other Precious Metals & Mining,NYQ,0,0,0,0,0,0,35,14,88,90,44,74,73,80,94,86,8,7,57
1300,LSTR,"Landstar System, Inc.",4872898048,139.44,137.39,2.05,1.49,540300,372552,1.17,51453214,2.41,19.92,138.76,140.23,151.53,155.77,159.49,128.99,196.86,Industrials,Integrated Freight & Logistics,NMS,1,0,1,1,0,0,-15,10,15,21,27,35,50,23,18,17,6,125,33
1301,CSW,"CSW Industrials, Inc.",4870871040,289.8,287.84,1.96,0.68,124000,95166,1.3,29056397,2.6,46.32,294.9,301.68,314.01,312.94,316.89,249.84,436.5,Industrials,Specialty Industrial Machinery,NYQ,0,0,0,1,0,0,-6,14,25,39,44,44,11,41,19,41,6,51,47
1302,ESE,ESCO Technologies Inc.,5022865408,194.5,193.41,1.09,0.56,689600,185430,1.13,32721496,1.91,16.23,185.03,177.07,159.15,152.9,145.78,101.42,195.91,Technology,Scientific & Technical Instruments,NYQ,1,0,0,0,1,0,47,100,92,91,76,35,76,85,93,93,1,38,31
1303,MTH,Meritage Homes Corporation,4795391488,66.76,66.27,0.49,0.74,1023600,857878,1.16,56575321,3.12,20.03,65.37,66.25,72.14,74.04,76.06,59.27,106.99,Consumer Cyclical,Residential Construction,NYQ,1,0,0,0,0,0,-14,67,15,26,18,68,68,24,25,21,10,141,12
1304,COLB,"Columbia Banking System, Inc.",4904129536,23.33,23.54,-0.21,-0.89,2373200,2101604,1.06,48775086,2.41,50.91,23.14,23.36,24.09,23.99,24.19,19.08,32.85,Financial Services,Banks - Regional,NMS,0,0,0,0,0,0,1,29,49,81,81,30,29,25,26,77,7,55,76
1305,ALKS,Alkermes plc,4756588544,28.81,28.83,-0.02,-0.07,2935200,1715030,0.99,50961752,2.65,13.89,29.81,30.23,30.25,29.98,29.94,22.9,36.45,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0,0,0,1,0,0,-1,5,35,87,69,17,14,11,42,65,11,64,106
1306,ABG,"Asbury Automotive Group, Inc.",4799400448,244.13,239.89,4.24,1.77,238200,174986,1.36,39872120,2.19,67.19,237.15,234.73,239.0,239.18,239.66,201.68,312.56,Consumer Cyclical,Auto & Truck Dealerships,NYQ,1,0,0,1,1,0,8,62,62,39,61,35,78,71,46,57,10,44,61
1307,ACIW,"ACI Worldwide, Inc.",4771900928,45.49,45.41,0.08,0.18,725700,752672,0.83,36451375,2.15,18.75,46.19,47.98,49.56,48.82,49.43,38.59,59.71,Technology,Software - Infrastructure,NMS,0,0,0,1,0,0,-7,5,23,90,88,92,25,8,25,67,1,30,56
1308,SLAB,Silicon Laboratories Inc.,4815740928,147.85,148.63,-0.78,-0.52,400100,390422,0.85,47844522,2.86,13.7,138.04,129.1,123.75,123.21,120.09,82.82,160.0,Technology,Semiconductors,NMS,0,0,0,1,1,0,28,86,85,41,60,15,93,88,80,79,1,21,4
1309,NSA,National Storage Affiliates Trust,4683745280,31.82,32.11,-0.29,-0.9,2451700,1005918,2.43,34150667,2.04,59.37,33.01,34.02,35.98,36.36,37.11,30.88,49.44,Real Estate,REIT - Industrial,NYQ,0,0,1,1,0,0,-19,5,11,43,24,80,12,8,25,20,13,132,127
1310,HWC,Hancock Whitney Corporation,4937330688,57.65,57.44,0.21,0.37,700100,624336,0.78,33561880,1.96,19.38,55.11,54.25,53.35,52.67,52.19,43.9,62.4,Financial Services,Banks - Regional,NMS,0,0,0,1,1,0,16,95,75,74,75,71,70,71,69,76,7,55,76
1311,KNF,Knife River Corporation,4689118720,82.77,81.51,1.26,1.55,1069900,566522,1.84,50447545,4.07,40.87,85.67,89.57,91.69,90.49,91.53,67.22,108.83,Basic Materials,Building Materials,NYQ,1,0,0,1,0,0,-5,24,27,67,86,80,4,18,17,64,8,80,141
1312,OR,OR Royalties Inc.,4794146304,25.03,25.72,-0.69,-2.68,863100,895434,0.96,22077646,2.46,11.65,25.61,24.57,21.94,21.12,20.03,15.4,27.6,Basic Materials,Gold,NYQ,0,0,0,1,0,0,35,5,88,87,69,64,28,80,91,90,8,6,79
1313,TSEM,Tower Semiconductor Ltd.,4857472000,43.43,43.8,-0.37,-0.84,651300,552954,1.13,21889767,3.06,42.07,41.03,40.16,41.06,41.05,41.08,28.64,55.31,Technology,Semiconductors,NMS,0,0,0,0,1,0,8,90,62,24,88,85,76,83,21,59,1,21,4
1314,LIF,"Life360, Inc.",4753580544,62.12,61.16,0.96,1.56,1405600,838004,1.68,48916892,3.19,13.57,61.16,56.26,48.07,45.85,42.15,28.94,65.78,Technology,Software - Application,NMS,1,0,1,1,0,0,64,14,95,74,85,78,24,96,94,93,1,59,94
1315,MRP,"Millrose Properties, Inc.",4692905472,28.72,28.27,0.45,1.59,2242600,975206,2.3,26297770,2.01,42.71,27.9,26.95,0.0,0.0,0.0,19.0,28.99,Real Estate,REIT - Residential,NYQ,1,0,0,0,1,0,24,57,83,85,44,44,59,68,90,78,13,126,135
1316,VVV,Valvoline Inc.,4855678464,38.2,37.04,1.16,3.13,3309000,1825492,1.11,64406701,2.28,67.15,36.43,35.73,36.5,36.97,37.07,31.02,48.26,Consumer Cyclical,Auto & Truck Dealerships,NYQ,0,0,0,0,1,0,0,95,42,26,19,70,87,66,64,25,10,44,61
1317,LANC,Lancaster Colony Corporation,4736921088,171.8,171.88,-0.08,-0.05,351200,187482,1.63,31766176,1.87,19.09,169.32,170.52,174.96,176.01,177.56,156.14,202.63,Consumer Defensive,Packaged Foods,NMS,0,0,1,0,0,0,-2,10,33,39,36,54,64,33,43,30,9,133,134
1318,ONTO,Onto Innovation Inc.,4899167744,98.88,100.24,-1.36,-1.36,1636300,1515794,1.08,152441453,3.43,46.0,98.19,105.8,134.85,143.08,153.29,85.88,238.93,Technology,Semiconductor Equipment & Materials,NYQ,1,0,0,1,0,0,-37,43,3,8,24,95,64,6,4,3,1,104,2
1319,INGM,Ingram Micro Holding Corporation,4875217920,20.59,20.76,-0.17,-0.82,607500,338972,1.79,6516204,2.37,86.32,19.76,19.43,20.25,0.0,0.0,14.25,25.69,Technology,Information Technology Services,NYQ,0,0,0,0,0,0,0,86,42,17,13,44,69,75,60,21,1,65,78
1320,CHX,ChampionX Corporation,4778267136,24.96,24.86,0.1,0.4,5652600,3378638,1.42,84581370,2.62,0.0,25.3,25.57,27.15,27.71,28.24,21.92,35.94,Energy,Oil & Gas Equipment & Services,NMS,0,0,0,0,0,0,-15,10,15,60,15,56,50,8,37,17,12,115,36
1321,BOOT,"Boot Barn Holdings, Inc.",4728318464,154.55,152.55,2.0,1.31,1056600,873184,1.19,119405528,3.29,32.71,156.25,145.58,135.69,133.54,127.64,86.17,176.64,Consumer Cyclical,Apparel Retail,NYQ,1,0,0,0,0,0,23,14,82,20,85,96,19,93,65,68,10,128,137
1322,SLG,SL Green Realty Corp.,4608748544,61.75,60.62,1.13,1.86,1248300,930336,1.34,54255891,3.25,26.18,61.72,59.83,60.12,59.77,59.12,45.15,82.81,Real Estate,REIT - Office,NYQ,0,0,0,0,0,0,4,29,55,41,80,94,74,65,34,65,13,85,55
1323,PONY,Pony AI Inc.,4853302272,13.66,14.58,-0.92,-6.31,15451200,16493850,0.93,227910134,11.78,30.93,13.6,13.49,0.0,0.0,0.0,4.11,23.88,Technology,Information Technology Services,NMS,1,0,1,1,0,1,27,62,84,19,78,44,2,94,66,61,1,65,78
1324,BTG,B2Gold Corp.,4677391360,3.53,3.65,-0.12,-3.29,62913900,53272956,1.16,179252820,3.26,17.65,3.57,3.39,3.08,3.01,2.88,2.2,3.83,Basic Materials,Gold,ASE,0,0,0,0,0,0,28,10,85,87,19,26,63,83,93,81,8,6,79
1325,QBTS,D-Wave Quantum Inc.,4380885504,14.02,14.06,-0.04,-0.28,62715800,72370310,0.87,1035857524,8.86,17.68,15.15,13.39,9.19,8.0,6.22,0.75,19.76,Technology,Computer Hardware,NYQ,0,0,1,0,0,0,568,5,100,100,100,11,4,97,97,100,1,14,16
1326,MIR,"Mirion Technologies, Inc.",5001310720,21.71,21.53,0.18,0.84,9416900,3107744,2.97,58287398,3.15,34.57,20.01,18.5,16.38,15.69,14.7,9.11,22.21,Industrials,Specialty Industrial Machinery,NYQ,1,1,0,1,1,0,64,95,95,82,94,74,87,93,85,94,6,51,47
1327,BILL,"BILL Holdings, Inc.",4694940160,45.57,45.3,0.27,0.6,2270400,2098116,1.08,93864823,3.09,22.13,44.41,45.69,53.95,56.63,59.37,36.55,100.19,Technology,Software - Application,NYQ,1,0,0,0,0,0,-14,62,15,12,92,3,68,32,3,28,1,59,94
1328,THO,"THOR Industries, Inc.",4742922240,89.72,88.67,1.05,1.18,768900,735990,1.04,59692445,3.06,4.85,85.85,83.4,87.52,89.64,90.38,63.16,118.85,Consumer Cyclical,Recreational Vehicles,NYQ,0,0,0,0,1,0,3,71,53,19,24,16,82,77,37,48,10,130,30
1329,BGC,"BGC Group, Inc.",4930547200,10.1,9.96,0.14,1.41,16844100,2878836,2.67,27114669,2.36,31.25,9.61,9.42,9.24,9.13,9.03,7.24,11.79,Financial Services,Capital Markets,NMS,1,0,0,0,1,0,14,100,72,75,67,92,79,68,77,73,7,17,15
1330,FLG,"Flagstar Financial, Inc.",4565874176,10.81,11.0,-0.19,-1.73,13814600,6654176,2.05,77076889,3.2,21.57,11.33,11.48,11.48,11.8,11.9,8.56,13.35,Financial Services,Banks - Regional,NYQ,0,0,0,1,0,0,5,5,57,89,10,2,8,19,83,66,7,55,76
1331,MC,Moelis & Company,4670737920,62.96,62.99,-0.03,-0.05,1564500,952120,1.63,53775008,2.18,22.36,59.01,58.3,61.06,61.25,61.85,47.0,82.89,Financial Services,Capital Markets,NYQ,1,0,0,0,1,0,4,90,55,36,83,62,80,68,24,70,7,17,15
1332,PHI,PLDT Inc.,4617116672,21.37,21.31,0.06,0.28,75700,66354,1.14,1498465,1.81,31.25,21.9,22.35,22.67,22.71,22.89,20.29,29.05,Communication Services,Telecom Services,NYQ,0,0,0,0,0,0,-6,10,25,43,19,44,10,28,52,32,5,47,66
1333,OGS,"ONE Gas, Inc.",4469406208,71.59,72.14,-0.55,-0.76,1268900,685020,1.84,51277056,1.66,51.8,73.13,73.84,72.57,71.68,71.36,61.54,82.25,Utilities,Utilities - Regulated Gas,NYQ,0,0,1,0,0,0,3,5,53,77,60,26,16,23,65,69,3,49,124
1334,SEE,Sealed Air Corporation,4613062656,31.25,31.37,-0.12,-0.38,1909900,1513012,1.26,45591739,2.08,47.12,31.24,30.81,31.44,31.88,31.96,22.78,38.85,Consumer Cyclical,Packaging & Containers,NYQ,1,0,0,0,0,0,-2,5,33,23,30,52,18,65,35,26,10,94,89
1335,MSM,"MSC Industrial Direct Co., Inc.",4763090944,85.48,84.77,0.71,0.84,1482800,459608,3.23,36783660,1.77,35.81,81.96,80.42,79.64,80.05,79.63,68.1,90.81,Industrials,Industrial Distribution,NYQ,1,0,0,1,1,0,11,95,68,50,18,15,65,70,79,60,6,53,65
1336,WTM,"White Mountains Insurance Group, Ltd.",4591354368,1783.93,1800.77,-16.84,-0.94,27000,17742,1.52,31611057,1.64,100.0,1777.52,1788.65,1813.15,1808.41,1815.11,1666.22,2023.0,Financial Services,Insurance - Property & Casualty,NYQ,1,0,1,1,0,0,-2,10,33,50,44,44,37,21,33,41,7,29,126
1337,VFC,V.F. Corporation,4614711296,11.84,11.61,0.23,1.98,6560400,8372636,0.6,103243291,3.71,28.91,12.14,13.0,15.73,16.22,17.12,9.41,29.02,Consumer Cyclical,Apparel Manufacturing,NYQ,0,0,0,1,0,0,-28,19,6,37,87,20,9,4,3,23,10,124,138
1338,NOVT,Novanta Inc.,4676204032,130.0,127.45,2.55,2.0,548100,260050,1.81,32050378,2.53,28.84,125.24,125.56,136.51,140.95,144.4,98.76,187.12,Technology,Scientific & Technical Instruments,NMS,1,0,0,1,0,0,-12,67,17,18,22,35,66,47,22,19,1,38,31
1339,ATGE,Adtalem Global Education Inc.,4616389120,128.49,125.38,3.11,2.48,1296200,554048,2.34,67680244,3.42,59.06,125.12,120.98,106.59,101.0,95.59,65.3,140.12,Consumer Defensive,Education & Training Services,NYQ,1,0,0,0,0,0,52,52,93,94,89,94,27,85,92,94,9,25,129
1340,REYN,Reynolds Consumer Products Inc.,4479879680,21.3,21.27,0.03,0.14,8750800,1144700,7.31,25219711,1.94,51.7,21.63,22.25,23.99,24.53,25.19,20.91,32.65,Consumer Cyclical,Packaging & Containers,NMS,1,0,1,1,0,0,-18,5,12,23,30,64,14,15,17,17,10,94,89
1341,NJR,New Jersey Resources Corporation,4512724480,44.68,44.96,-0.28,-0.62,1350500,627648,2.14,29049012,1.34,44.23,44.94,45.72,46.07,45.79,46.02,41.68,51.95,Utilities,Utilities - Regulated Gas,NYQ,0,0,1,1,0,0,-2,5,33,74,61,44,25,16,43,56,3,49,124
1342,PAGP,"Plains GP Holdings, L.P.",4515069952,19.37,19.39,-0.02,-0.1,1512200,1734354,0.56,32010896,2.08,5.88,18.95,18.81,18.82,18.63,18.57,16.61,22.31,Energy,Oil & Gas Midstream,NMS,0,0,0,0,0,0,2,57,51,85,58,79,82,17,72,59,12,81,70
1343,BDC,Belden Inc.,4597834240,116.41,116.54,-0.13,-0.11,870700,245038,3.55,26351474,2.04,52.27,111.23,108.63,107.68,106.88,106.02,83.18,131.82,Technology,Communication Equipment,NYQ,1,0,0,0,1,0,12,95,70,50,76,60,78,75,60,73,1,10,8
1344,TMDX,"TransMedics Group, Inc.",4447452672,131.45,130.06,1.39,1.07,623100,1019592,0.61,117009182,4.28,2.34,129.99,118.04,101.78,100.72,93.48,55.0,177.37,Healthcare,Medical Devices,NGM,0,0,0,1,0,0,54,33,93,19,2,99,58,98,98,26,11,103,80
1345,TGS,Transportadora de Gas del Sur S.A.,3947198720,27.29,27.13,0.16,0.59,596500,314952,1.89,8891701,4.48,23.14,27.85,27.83,26.59,25.7,25.25,14.16,34.37,Energy,Oil & Gas Integrated,NYQ,0,0,0,1,0,0,16,14,75,92,94,93,12,46,37,87,12,72,28
1346,PIPR,Piper Sandler Companies,4630950912,281.82,280.58,1.24,0.44,510100,145864,3.5,37150256,1.96,68.27,262.96,258.09,262.59,260.48,260.28,202.91,351.8,Financial Services,Capital Markets,NYQ,1,0,0,0,1,0,11,95,68,62,87,91,86,74,37,78,7,17,15
1347,ATAT,Atour Lifestyle Holdings Limited,4525591552,32.75,32.43,0.32,0.99,663900,1377280,0.48,39795676,3.49,19.36,31.28,29.87,27.54,26.58,25.49,15.22,34.23,Consumer Cyclical,Lodging,NMS,0,0,0,0,1,0,37,81,89,90,91,52,64,77,79,93,10,56,73
1348,AB,AllianceBernstein Holding L.P.,4478921728,40.46,40.9,-0.44,-1.08,212300,248212,0.67,9788409,1.67,60.49,40.12,39.45,37.31,36.45,35.64,30.57,41.86,Financial Services,Asset Management,NYQ,0,0,1,1,0,0,18,5,77,82,71,68,46,63,80,78,7,77,85
1349,MGY,Magnolia Oil & Gas Corporation,4459581952,22.94,23.17,-0.23,-0.99,8280900,2541360,3.25,56614016,2.67,10.22,23.12,22.76,23.19,23.33,23.36,19.09,29.02,Energy,Oil & Gas E&P,NYQ,0,0,0,0,0,0,-6,19,25,67,30,74,67,17,56,29,12,122,27
1350,AUB,Atlantic Union Bankshares Corporation,4454974464,31.27,31.43,-0.16,-0.51,4067000,1702304,2.38,49668923,2.32,46.77,30.57,30.19,31.96,32.44,32.83,22.85,44.54,Financial Services,Banks - Regional,NYQ,0,0,0,0,0,0,-4,48,29,29,66,52,62,54,21,50,7,55,76
1351,IEP,Icahn Enterprises L.P.,4499749888,8.19,8.24,-0.05,-0.61,508900,722228,0.7,6135442,2.75,14.29,8.34,8.42,9.07,9.51,9.77,7.27,17.93,Energy,Oil & Gas Refining & Marketing,NMS,0,0,0,1,0,0,-16,10,14,21,4,33,21,20,45,9,12,78,48
1352,EPR,EPR Properties,4387629568,57.55,57.68,-0.13,-0.23,985300,661978,1.49,35720280,1.69,51.43,56.58,54.26,49.99,48.68,46.83,41.02,59.31,Real Estate,REIT - Specialty,NYQ,1,1,0,0,1,0,27,10,84,86,44,36,67,73,91,86,13,84,98
1353,LUMN,"Lumen Technologies, Inc.",4626854400,4.51,4.35,0.16,3.68,44591400,11693188,1.24,46531912,4.98,51.52,4.15,4.1,4.45,4.43,4.49,0.97,10.33,Communication Services,Telecom Services,NYQ,1,0,0,0,1,1,64,100,95,97,99,3,90,74,16,99,5,47,66
1354,EEFT,"Euronet Worldwide, Inc.",4404060672,101.84,102.28,-0.44,-0.43,390600,463410,0.77,48314488,2.25,42.39,104.87,104.93,103.34,103.06,102.34,85.24,114.25,Technology,Software - Infrastructure,NMS,0,0,0,1,0,0,-3,5,31,65,54,62,11,23,40,31,1,30,56
1355,POR,Portland General Electric Company,4402462720,40.2,40.42,-0.22,-0.54,2863700,1074040,2.67,44200314,1.59,30.26,40.54,41.13,42.03,42.16,42.53,39.55,49.85,Utilities,Utilities - Regulated Electric,NYQ,1,0,0,0,0,0,-7,5,23,62,54,54,15,17,36,35,3,33,132
1356,SBRA,"Sabra Health Care REIT, Inc.",4397063168,18.26,18.48,-0.22,-1.19,3245300,2556568,1.27,45306291,1.99,52.94,18.09,17.74,17.1,16.79,16.51,15.11,20.03,Real Estate,REIT - Healthcare Facilities,NMS,0,0,0,0,1,0,11,24,68,77,67,75,67,59,75,77,13,72,95
1357,AQN,Algonquin Power & Utilities Corp.,4399190528,5.73,5.72,0.01,0.17,9996100,12954942,0.77,72939078,2.5,6.85,5.73,5.57,5.24,5.23,5.1,4.19,6.36,Utilities,Utilities - Diversified,NYQ,0,0,0,1,0,1,14,14,72,62,11,26,66,71,89,49,3,75,116
1358,HXL,Hexcel Corporation,4575403008,56.9,56.87,0.03,0.05,1607600,1292632,1.24,68194254,2.45,11.46,55.07,54.54,57.1,58.27,58.9,45.28,71.05,Industrials,Aerospace & Defense,NYQ,1,0,0,1,0,0,-4,57,29,29,29,20,74,49,32,27,6,9,20
1359,PCVX,"Vaxcyte, Inc.",4202950656,32.58,32.88,-0.3,-0.91,5895500,1988846,1.81,65304850,4.59,38.39,33.79,37.17,55.51,60.28,66.03,27.66,121.06,Healthcare,Biotechnology,NMS,0,0,1,0,0,0,-59,5,1,22,63,88,29,0,1,3,11,93,75
1360,SR,Spire Inc.,4348362240,72.89,73.68,-0.79,-1.07,880800,441446,1.99,32696109,1.56,88.68,73.3,73.6,71.52,70.14,69.46,58.64,79.81,Utilities,Utilities - Regulated Gas,NYQ,0,0,1,0,0,0,8,5,62,88,64,44,24,21,75,75,3,49,124
1361,LAZ,"Lazard, Inc.",4506835968,47.87,47.59,0.28,0.59,2751700,992974,2.77,42310372,2.7,29.81,44.81,43.85,44.85,44.76,44.83,31.97,61.14,Financial Services,Capital Markets,NYQ,1,0,0,0,1,0,11,100,68,60,85,64,78,71,36,82,7,17,15
1362,FTDR,"Frontdoor, Inc.",4311392256,58.59,57.87,0.72,1.24,1028100,684044,1.32,35207882,2.25,42.72,56.9,53.61,50.41,49.33,47.54,32.95,63.49,Consumer Cyclical,Personal Services,NMS,1,0,0,0,1,0,41,43,90,27,90,70,76,95,64,91,10,22,96
1363,EQX,Equinox Gold Corp.,4293011968,5.68,5.91,-0.23,-3.89,21588900,14700644,1.47,95803272,4.02,23.81,6.29,6.44,6.3,6.18,6.12,4.48,7.45,Basic Materials,Gold,ASE,0,0,0,1,0,0,-5,5,27,91,22,64,4,8,77,55,8,6,79
